,00_v,01_v,02_v,10_v,11_v,12_v,00_a,01_a,02_a,10_a,11_a,12_a,v_mean,a_mean,v_std,a_std
132,-0.126776353,-0.311147988,-0.321152061,-0.18000187,-0.021260757,-0.249889731,0.394579232,0.354758859,0.390234202,0.229462489,0.14242743,0.419718176,-0.201704793,0.321863398,0.115941873,0.110774566
133,-0.112007946,-0.206361815,-0.370773166,-0.121335208,-0.028103601,-0.257762283,0.398623586,0.243644774,0.402177602,0.135450527,0.313524634,0.512815118,-0.182724003,0.334372707,0.12184317,0.133269357
134,-0.099623784,-0.370371252,-0.363254219,-0.020583127,-0.037248712,-0.276961565,0.437401831,0.279163957,0.446395993,0.278432429,0.242560923,0.502477348,-0.194673777,0.364405414,0.161359818,0.110107521
135,-0.127219692,-0.079110801,-0.365800112,0.009773616,-0.056454647,-0.224116504,0.421416372,0.121179879,0.387417465,0.247148335,0.285314202,0.334178597,-0.140488023,0.299442475,0.135161119,0.108199507
136,-0.114464775,-0.245589107,-0.330436975,-0.107483,-0.052696344,-0.039359305,0.401179254,0.221161395,0.409611404,0.234673083,0.268996775,0.31843102,-0.148338251,0.309008822,0.115289222,0.081913347
137,-0.108334303,-0.557136655,-0.369441092,-0.154169753,-0.093145669,-0.394521773,0.399845511,0.336010218,0.394343942,0.205922604,0.27102834,0.389603883,-0.279458208,0.332792416,0.18875106,0.07928853
138,-0.102717772,-0.424170703,-0.273575068,-0.222905308,-0.079960808,-0.347691,0.389104187,0.172518343,0.405574501,0.1911024,0.308037549,0.342734426,-0.241836777,0.301511901,0.135184632,0.099068572
139,-0.102147996,-0.452792495,-0.310220391,-0.205805287,-0.062050182,-0.22746554,0.403380156,0.326701522,0.518700898,0.153716058,0.328739673,0.399237663,-0.226746982,0.355079328,0.142234594,0.120914177
140,-0.089040205,-0.252329648,-0.268805414,-0.161581025,-0.071100473,-0.181351036,0.400571018,0.311571807,0.382128477,0.3378506,0.276739895,0.301567703,-0.1707013,0.335071583,0.081330265,0.048144751
141,-0.095526665,-0.403301388,-0.284631521,-0.144718081,-0.067867488,-0.160767019,0.404154122,0.436643839,0.39859587,0.239941716,0.230962008,0.390911758,-0.192802027,0.350201552,0.12739865,0.090285968
142,-0.098129168,-0.119272202,-0.125805601,-0.04414678,-0.064380184,-0.149120271,0.45159626,0.148834154,0.309177458,0.222994059,0.24708721,0.417451471,-0.100142368,0.299523435,0.039602726,0.116995665
143,-0.108451545,-0.421211451,-0.16732201,-0.112108305,-0.0614173,-0.195814371,0.396901697,0.413894832,0.323690981,0.209777385,0.26034224,0.422378093,-0.17772083,0.337830871,0.128337791,0.08834641
144,-0.09611176,-0.323688835,-0.345962882,-0.11992237,-0.08688198,-0.258104235,0.404557943,0.22479023,0.470696986,0.193722352,0.182767436,0.374851704,-0.20511201,0.308564442,0.118172989,0.123229401
145,-0.113828167,-0.218052566,-0.228452682,-0.15416339,-0.053431142,-0.118221387,0.427042931,0.2245287,0.353029013,0.146997154,0.308722854,0.294023067,-0.147691556,0.29239062,0.06695545,0.097797921
146,-0.110650375,-0.447173715,-0.145212919,-0.064625129,0.001863174,-0.348378986,0.407945782,0.198097423,0.337184787,0.183892623,0.309072047,0.349367112,-0.185696325,0.297593296,0.17432365,0.088752148
147,-0.132658333,-0.103612289,-0.191618621,-0.036130961,-0.047781754,-0.131524429,0.395643234,0.13152954,0.356716424,0.215333492,0.271248639,0.333005965,-0.107221065,0.283912882,0.058241761,0.098263276
148,-0.10745585,-0.286102295,-0.21961987,-0.067284331,-0.034717124,-0.296742588,0.411585689,0.242165089,0.327258706,0.17693767,0.208185598,0.370977104,-0.168653676,0.289518309,0.113805464,0.09433139
149,-0.116931885,-0.303406805,-0.166702121,-0.274643391,-0.095187888,-0.153082654,0.406861633,0.25190255,0.281027466,0.22330828,0.341071129,0.361303598,-0.184992457,0.310912443,0.084981318,0.070292006
150,-0.112831339,-0.219164938,-0.26764679,-0.175736219,-0.010678127,-0.184789494,0.415460646,0.50771594,0.355170906,0.12896198,0.370739222,0.35287407,-0.161807818,0.355153794,0.0899475,0.125158271
151,-0.099348158,-0.251027882,-0.256691396,-0.07125175,-0.061798666,-0.056057427,0.404639006,0.211564496,0.359048843,0.153765574,0.21688664,0.288228691,-0.13269588,0.272355542,0.095041749,0.096023467
152,-0.106973916,-0.113779142,-0.221663654,-0.235638946,-0.039570633,-0.181918815,0.402130127,0.381346047,0.321536928,0.25771746,0.119729623,0.334843457,-0.149924184,0.30288394,0.075955677,0.102918383
153,-0.107881144,-0.344542682,-0.287312806,-0.279531896,0.025551282,-0.141744137,0.412375778,0.297413081,0.375225484,0.141120449,0.350200772,0.42880857,-0.189243564,0.334190689,0.139212241,0.105483969
154,-0.106416598,-0.048644271,-0.329040289,-0.142629296,-0.067708984,-0.085224047,0.399225444,0.270621032,0.414574146,0.151989609,0.123368531,0.366055131,-0.129943914,0.287638982,0.102797378,0.126797721
155,-0.094007432,-0.259153157,-0.366111815,-0.138950199,-0.050826434,-0.246935904,0.41253683,0.199958757,0.522488594,0.121771634,0.153323859,0.433545828,-0.192664157,0.307270917,0.118479178,0.169097897
156,-0.10031803,-0.263869971,-0.265959322,-0.13179931,-0.100135565,-0.046647619,0.412369549,0.163881332,0.347399652,0.250166714,0.225755334,0.340638518,-0.15145497,0.290035183,0.09205213,0.092144739
157,-0.114255399,-0.11099802,-0.260561734,0.015999909,0.006959159,-0.319774389,0.418274701,0.189250275,0.404160172,0.21980308,0.341603786,0.390000194,-0.130438412,0.327182035,0.136925004,0.098927272
158,-0.111914709,-0.22102654,-0.114256531,-0.053169068,-0.038701799,-0.14274168,0.41550985,0.213526592,0.327123344,0.097884417,0.348721892,0.27652967,-0.113635055,0.279882628,0.065809727,0.112163263
159,-0.11000666,-0.537921071,-0.267481446,-0.094144285,-0.080389276,-0.256151229,0.395430267,0.163128316,0.364546239,0.35966441,0.375056088,0.367341131,-0.224348995,0.337527742,0.174327895,0.086354048
160,-0.092437372,-0.259670526,-0.265125662,-0.055728141,0.013264282,-0.213684171,0.420308441,0.151760817,0.342755646,0.243517637,0.276593268,0.295369625,-0.145563598,0.288384239,0.116683325,0.090804228
161,-0.112697408,-0.220045656,-0.25694114,-0.11428836,-0.020048838,-0.198159277,0.408227921,0.178293437,0.320816994,0.290332764,0.253667235,0.394583493,-0.15369678,0.307653641,0.087331815,0.086941205
162,-0.118115321,-0.318065941,-0.260266274,-0.120382041,-0.053983677,-0.084206372,0.443888366,0.339373142,0.310877621,0.316042393,0.280077726,0.336213976,-0.159169938,0.337745537,0.105206537,0.056195699
163,-0.133578077,-0.351778924,-0.261750191,-0.097430944,-0.061338056,-0.20273824,0.388175577,0.321138293,0.311552763,0.301654667,0.319036037,0.292574108,-0.184769072,0.322355241,0.109201609,0.033990993
164,-0.12385641,-0.287795484,-0.169154465,-0.193624645,-0.243404984,-0.18894279,0.396673977,0.285362571,0.303213716,0.300655961,0.235759392,0.310430437,-0.201129796,0.305349342,0.057439675,0.052220355
165,-0.122052103,-0.434784383,-0.154283181,-0.132294729,0.017140109,-0.116514057,0.450234443,0.293129206,0.242908075,0.326919705,0.266834438,0.321174592,-0.157131391,0.316866743,0.148974519,0.072722967
166,-0.105014607,-0.351330996,-0.225568712,-0.110745102,0.030823771,-0.188042715,0.42906031,0.193262741,0.347895384,0.35797748,0.254147232,0.300697684,-0.15831306,0.313840139,0.129258868,0.083256746
167,-0.117310524,-0.147322387,-0.276524484,-0.158906609,-0.080468357,-0.312811464,0.450036794,0.14681831,0.316982508,0.32745719,0.258399069,0.309353292,-0.182223971,0.301507861,0.091951575,0.098815436
168,-0.11679551,-0.216003299,-0.206682861,-0.161757156,-0.126271665,-0.238766611,0.457733274,0.202775538,0.294193864,0.357572347,0.275077581,0.253379285,-0.17771285,0.306788648,0.050288535,0.089664677
169,-0.118407026,-0.260841638,-0.174424127,-0.136352941,-0.034125928,-0.18044807,0.461705923,0.267011046,0.390209526,0.352216542,0.394367278,0.348958552,-0.150766622,0.369078145,0.075388493,0.064455853
170,-0.119322851,-0.123047575,-0.15624319,-0.138040677,-0.037716564,-0.229363441,0.436957985,0.181111082,0.26611945,0.372274905,0.308499992,0.299705923,-0.133955716,0.310778223,0.0619857,0.087907831
171,-0.11497353,-0.227013677,-0.183266848,-0.157117933,-0.049751546,-0.161836267,0.446840346,0.222665951,0.203578353,0.270017773,0.289412558,0.347393095,-0.1489933,0.296651346,0.060826108,0.089475839
172,-0.124083102,-0.183776066,-0.276411742,-0.147493482,-0.102987885,-0.138390496,0.407136917,0.138428777,0.297440946,0.370329171,0.482119948,0.268855989,-0.162190462,0.327385291,0.062051583,0.120145096
173,-0.109517276,-0.40743044,-0.196429342,0.024757314,-0.094722196,-0.024635661,0.4726246,0.261434942,0.40636757,0.25546509,0.436411023,0.349842042,-0.134662934,0.363690878,0.153600511,0.090925204
174,-0.115222946,-0.230816901,-0.187479362,0.086238205,-0.0544861,-0.311462343,0.406513393,0.22777237,0.29824841,0.241156325,0.365332544,0.342168182,-0.135538241,0.313531871,0.140635803,0.07067589
175,-0.104742542,-0.240462631,-0.356930792,-0.083488613,-0.05033398,-0.059974153,0.408825845,0.214698091,0.375129879,0.226526737,0.29474017,0.235797256,-0.149322119,0.292619663,0.122891052,0.082444092
176,-0.124433503,-0.116547137,-0.266242802,-0.086771592,-0.072777614,-0.212869167,0.458363414,0.239319354,0.30243361,0.222549483,0.257134318,0.382072002,-0.146606969,0.31031203,0.076327863,0.092413061
177,-0.13188079,-0.297232926,-0.224242359,-0.006698117,-0.011787254,-0.03688034,0.452427566,0.242729157,0.257749498,0.301893175,0.3033306,0.378580093,-0.118120298,0.322785015,0.121535284,0.079213362
178,-0.092048854,-0.280977517,-0.269799948,-0.03698061,-0.056417342,-0.078776419,0.434551835,0.154271796,0.237217292,0.208416119,0.264886856,0.370376706,-0.135833448,0.278286767,0.109786357,0.104906824
179,-0.13884607,-0.219252527,-0.271062881,-0.101232767,-0.061715137,-0.138832122,0.450389892,0.230133146,0.25137344,0.173470438,0.290765852,0.334325016,-0.155156917,0.288409631,0.077089769,0.096260299
180,-0.108402088,-0.249966115,-0.219406664,-0.040616933,-0.063003317,-0.134073868,0.445480734,0.352557957,0.378294975,0.155569732,0.30236578,0.308088154,-0.135911498,0.323726222,0.083829231,0.097581352
181,-0.121589512,-0.348172545,-0.229251444,-0.007756669,-0.061571714,-0.080552399,0.471923023,0.209962472,0.291897953,0.276220769,0.291963667,0.332030296,-0.141482381,0.31233303,0.125539398,0.087719186
182,-0.101679906,-0.301803976,-0.32872653,-0.032879304,-0.053035904,-0.116853327,0.442405283,0.115924865,0.366911441,0.287870109,0.296606332,0.418432176,-0.155829825,0.321358368,0.127543346,0.118395788
183,-0.135288075,-0.443899393,-0.351106375,-0.029264625,-0.075639263,-0.115035832,0.438680887,0.278262436,0.417247534,0.235023096,0.297239512,0.337198496,-0.191705594,0.333941994,0.16609032,0.080190881
184,-0.123301864,-0.372440368,-0.313291013,-0.056245942,-0.075318545,-0.166546792,0.467719674,0.260673046,0.277839035,0.16803731,0.250534862,0.319216013,-0.184524087,0.29066999,0.129881428,0.099875441
185,-0.143762127,-0.603337824,-0.321510404,0.06096229,-0.096863344,-0.219548464,0.451146781,0.379530162,0.408658504,0.173957348,0.274302393,0.37965101,-0.220676646,0.344541033,0.226788167,0.101946109
186,-0.13472411,-0.613674581,-0.490393668,-0.094732925,-0.080480963,-0.201086491,0.399469793,0.321822882,0.353372127,0.249875128,0.300053418,0.43771559,-0.269182123,0.343718156,0.226435962,0.068160822
187,-0.139249474,-0.400773495,-0.215529174,-0.178129673,-0.081962004,-0.167564914,0.386266351,0.343299806,0.480015308,0.180163011,0.291697502,0.163581818,-0.197201456,0.307503966,0.109231956,0.122003415
188,-0.126464054,-0.304295331,-0.128073573,-0.158046797,-0.055755179,-0.179753587,0.397147745,0.214057088,0.307595938,0.190053314,0.30144757,0.239002705,-0.15873142,0.27488406,0.082724174,0.076036496
189,-0.133966148,-0.301194578,-0.493199736,-0.136951938,-0.065448657,-0.064038962,0.373009801,0.205284089,0.382596552,0.621946096,0.401666999,0.252148718,-0.199133337,0.372775376,0.168004117,0.145341946
190,-0.134553611,-0.445536047,-0.441653788,-0.10872817,-0.112057239,-0.239098459,0.421430528,0.373660356,0.388723284,0.473419577,0.335571855,0.314205796,-0.246937886,0.384501899,0.159588163,0.057863853
191,-0.15748331,-0.419524163,-0.203390136,-0.039602283,-0.070154041,-0.136371255,0.425984561,0.255914748,0.244574785,0.302393705,0.31489265,0.458363891,-0.171087531,0.33368739,0.135373892,0.088752662
192,-0.12329033,-0.447066605,-0.103305817,0.018351328,-0.025118973,-0.21136263,0.413834661,0.269622386,0.252630055,0.310449153,0.339236766,0.418045759,-0.148632171,0.333969797,0.166633675,0.070405779
193,-0.142767355,-0.377133667,-0.103768185,0.033927798,-0.080996439,-0.268296748,0.40913108,0.274281949,0.338257343,0.383694351,0.299806476,0.504523277,-0.156505766,0.368282413,0.145678064,0.083539524
194,-0.110558733,-0.391013503,-0.157187223,0.017116306,-0.07256709,-0.164286941,0.405708939,0.172862217,0.264688194,0.326144606,0.282095373,0.266479999,-0.146416197,0.286329888,0.136927388,0.07693087
195,-0.145467401,-0.399866432,-0.197845459,0.152711153,-0.129110977,-0.307880789,0.43511194,0.384129673,0.239311069,0.25645858,0.148233294,0.356614053,-0.171243318,0.303309768,0.189225808,0.106849985
196,-0.128533795,-0.271969825,-0.141179577,0.016373424,-0.098036379,-0.247946233,0.426411629,0.354127914,0.219959706,0.236652762,0.412179351,0.359284967,-0.145215398,0.334769388,0.105120579,0.08737792
197,-0.094127908,-0.196164906,-0.151066929,0.038514074,-0.156346485,-0.349414796,0.406965494,0.233250529,0.245861426,0.307396084,0.176037431,0.390710652,-0.151434492,0.293370269,0.126953358,0.091884946
198,-0.132357806,-0.201096579,-0.159104839,0.03684371,-0.092782676,-0.159540787,0.403137326,0.208366573,0.272495061,0.222994164,0.226351663,0.447122753,-0.118006496,0.29674459,0.08383188,0.102689833
199,-0.12037015,-0.511150301,-0.23447305,0.015713571,-0.075826868,-0.122000635,0.430923522,0.363629967,0.259662658,0.238896534,0.257677466,0.377281785,-0.174684572,0.321345322,0.183594009,0.079473783
200,-0.084133446,-0.436124623,-0.249742955,0.003028929,-0.071529761,-0.299343169,0.475955963,0.349636614,0.247500375,0.306637526,0.304733992,0.391644746,-0.189640838,0.346018203,0.166496125,0.079924567
201,-0.133513004,-0.419893563,-0.178600907,0.021778014,-0.195612162,-0.252921551,0.397413909,0.335542977,0.229759723,0.420963794,0.303145766,0.359819889,-0.193127196,0.341107676,0.144881772,0.068946323
202,-0.126172245,-0.452255398,-0.197749838,-0.000452425,-0.153707594,-0.122236699,0.425595134,0.354853988,0.284981787,0.41471824,0.284427285,0.39436996,-0.175429033,0.359824399,0.150648826,0.062997406
203,-0.124728039,-0.345350116,-0.150751084,-0.002935432,-0.116692781,-0.301054567,0.413374245,0.166181833,0.285134763,0.285391808,0.251127779,0.467633665,-0.173585337,0.311474016,0.127293468,0.110358522
204,-0.129660189,-0.338106453,-0.207321227,-0.048007753,-0.134951562,-0.25834927,0.417982846,0.272014022,0.265046895,0.214433208,0.250563502,0.469599873,-0.186066076,0.314940058,0.103583141,0.103068341
205,-0.158718437,-0.503748238,-0.155518413,-0.021092754,-0.097687855,-0.287314177,0.40767765,0.331193238,0.345790774,0.31394887,0.36168021,0.369095564,-0.204013312,0.354897718,0.170849919,0.032725981
206,-0.130190507,-0.589453936,-0.189963311,-0.123277545,-0.206432223,-0.127423033,0.418419421,0.353139251,0.285051435,0.198060319,0.404834956,0.368531585,-0.227790093,0.338006161,0.180670893,0.083044848
207,-0.142252073,-0.504421413,-0.143127337,-0.107481286,-0.072474182,-0.183420852,0.41806978,0.370789438,0.296025336,0.267023891,0.188387617,0.408574134,-0.192196191,0.324811699,0.15746348,0.09011857
208,-0.126232475,-0.499705702,-0.147377461,-0.102570713,-0.071600571,-0.321062565,0.382546335,0.344304085,0.323676705,0.282582462,0.211692855,0.463554412,-0.211424915,0.334726142,0.166063927,0.08596915
209,-0.130940154,-0.377842396,-0.167909354,-0.118456513,-0.059691142,-0.140588164,0.448710501,0.329302162,0.235891759,0.435679257,0.172094092,0.49505049,-0.165904621,0.352788044,0.10983415,0.128978531
210,-0.118834421,-0.546659589,-0.138917685,-0.078523755,0.054443769,-0.168120667,0.397941798,0.336989522,0.346594274,0.429027498,0.422592789,0.463404238,-0.166102058,0.39942502,0.202045416,0.049392047
211,-0.144029811,-0.485806614,-0.264973193,-0.113866702,-0.066872433,-0.172387809,0.39417088,0.32135582,0.386134595,0.484983087,0.328368217,0.609666348,-0.207989427,0.420779825,0.151367724,0.109666352
212,-0.155246183,-0.275018901,-0.213885754,-0.064534545,-0.015304353,-0.162509903,0.391145289,0.255672127,0.433169961,0.527659416,0.30324465,0.366089314,-0.14774994,0.379496793,0.09519666,0.096224069
213,-0.134748846,-0.406612962,-0.251661181,-0.100615084,-0.019081093,-0.184982389,0.413040847,0.279109031,0.419147789,0.405815423,0.326869637,0.358621031,-0.182950259,0.367100626,0.134689187,0.056127005
214,-0.127644643,-0.515455246,-0.11726962,-0.113507956,-0.066456005,-0.158213362,0.382626921,0.332368672,0.322390646,0.46292761,0.364481032,0.480638623,-0.183091139,0.390905584,0.165491488,0.066523455
215,-0.121054903,-0.442054003,-0.111238509,-0.127764732,0.017327785,-0.076270849,0.412834406,0.350472182,0.343463063,0.459579825,0.253632039,0.359289825,-0.143509202,0.36321189,0.155763932,0.069749001
216,-0.109928235,-0.422821671,-0.203719333,-0.170746654,0.015802553,-0.186649442,0.39965722,0.313944161,0.339803845,0.274388373,0.277812868,0.402020365,-0.17967713,0.334604472,0.143459316,0.056713154
217,-0.117483333,-0.470187694,-0.143199742,-0.086097956,-0.112247884,-0.223127633,0.418581516,0.40047583,0.28076598,0.3168464,0.269706964,0.433852166,-0.192057374,0.353371476,0.144129903,0.072874825
218,-0.134478107,-0.415370464,-0.101143464,-0.135865182,-0.115550116,-0.310663849,0.400825232,0.329974681,0.267900705,0.404413879,0.271573097,0.408290476,-0.20217853,0.347163012,0.129547859,0.066611785
219,-0.152604744,-0.262626082,-0.232414603,-0.121606857,-0.065131396,-0.262788624,0.382421762,0.179498091,0.331687599,0.417095333,0.194853589,0.340283155,-0.182862051,0.307639922,0.082139179,0.098344057
220,-0.122443438,-0.408994615,-0.211368531,-0.092486039,-0.010108151,-0.153095245,0.456546485,0.281869233,0.34779337,0.460619271,0.203642309,0.377485722,-0.166416003,0.354659398,0.136289344,0.100280832
221,-0.107702568,-0.454553604,-0.195411563,-0.079551622,-0.118490264,-0.216374338,0.48444286,0.362377703,0.331359804,0.513928652,0.218603313,0.344413102,-0.195347327,0.375854239,0.13756983,0.108382473
222,-0.122081697,-0.449780077,-0.19640471,-0.083027199,-0.01589353,-0.238709241,0.434559524,0.337170392,0.333700955,0.502897322,0.31269291,0.379049778,-0.184316076,0.383345147,0.152364429,0.072831968
223,-0.125962943,-0.559874535,-0.184383407,-0.068437189,-0.099924475,-0.155260712,0.439762175,0.35776177,0.275245428,0.5644086,0.268908501,0.37208733,-0.198973877,0.379695634,0.181413459,0.110859807
224,-0.148064926,-0.445440263,-0.195529193,-0.134730026,-0.0854927,-0.273107827,0.381321907,0.274936199,0.376474947,0.279673636,0.265471935,0.377886564,-0.213727489,0.325960865,0.130034107,0.057823404
225,-0.146232039,-0.29090336,-0.245633245,0.063077115,-0.120208725,-0.151307687,0.393877059,0.249306381,0.384646714,0.22173965,0.352911502,0.403210908,-0.148534657,0.334282036,0.122712571,0.078832816
